"date","spill","window_spill"
2005-10-03,0,0
2005-10-04,0,0
2005-10-05,0,0
2005-10-06,0,0
2005-10-07,0,0
2005-10-08,0,0
2005-10-09,0,0
2005-10-10,0,0
2005-10-11,0,0
2005-10-12,0,0
2005-10-13,0,0
2005-10-14,0,0
2005-10-15,0,0
2005-10-16,0,0
2005-10-17,0,0
2005-10-18,0,0
2005-10-19,0,0
2005-10-20,0,0
2005-10-21,0,0
2005-10-22,0,0
2005-10-23,0,0
2005-10-24,0,0
2005-10-25,0,0
2005-10-26,0,0
2005-10-27,0,0
2005-10-28,0,0
2005-10-29,0,0
2005-10-30,0,0
2005-10-31,0,0
2005-11-01,0,0
2005-11-02,0,0
2005-11-03,0,0
2005-11-04,0,0
2005-11-05,0,0
2005-11-06,0,0
2005-11-07,0,0
2005-11-08,0,0
2005-11-09,0,0
2005-11-10,0,0
2005-11-11,0,0
2005-11-12,0,0
2005-11-13,0,0
2005-11-14,0,0
2005-11-15,0,0
2005-11-16,0,0
2005-11-17,0,0
2005-11-18,0,0
2005-11-19,0,0
2005-11-20,0,0
2005-11-21,0,0
2005-11-22,0,0
2005-11-23,0,0
2005-11-24,0,0
2005-11-25,0,0
2005-11-26,0,0
2005-11-27,0,0
2005-11-28,0,0
2005-11-29,0,0
2005-11-30,0,0
2005-12-01,0,0
2005-12-02,0,0
2005-12-03,0,0
2005-12-04,0,0
2005-12-05,0,0
2005-12-06,0,0
2005-12-07,0,0
2005-12-08,0,0
2005-12-09,0,0
2005-12-10,0,0
2005-12-11,0,0
2005-12-12,0,0
2005-12-13,0,0
2005-12-14,0,0
2005-12-15,0,0
2005-12-16,0,0
2005-12-17,0,0
2005-12-18,0,0
2005-12-19,0,0
2005-12-20,0,0
2005-12-21,0,0
2005-12-22,0,0
2005-12-23,0,0
2005-12-24,0,0
2005-12-25,0,0
2005-12-26,0,0
2005-12-27,0,0
2005-12-28,0,0
2005-12-29,0,0
2005-12-30,0,0
2005-12-31,0,0
2006-01-01,0,0
2006-01-02,0,0
2006-01-03,0,0
2006-01-04,0,0
2006-01-05,0,0
2006-01-06,0,0
2006-01-07,0,0
2006-01-08,0,0
2006-01-09,0,0
2006-01-10,0,0
2006-01-11,0,0
2006-01-12,0,0
2006-01-13,0,0
2006-01-14,0,0
2006-01-15,0,0
2006-01-16,0,0
2006-01-17,0,0
2006-01-18,0,0
2006-01-19,0,0
2006-01-20,0,0
2006-01-21,0,0
2006-01-22,0,0
2006-01-23,0,0
2006-01-24,0,0
2006-01-25,0,0
2006-01-26,0,0
2006-01-27,0,0
2006-01-28,0,0
2006-01-29,0,0
2006-01-30,0,0
2006-01-31,0,0
2006-02-01,0,0
2006-02-02,0,0
2006-02-03,0,0
2006-02-04,0,0
2006-02-05,0,0
2006-02-06,0,0
2006-02-07,0,0
2006-02-08,0,0
2006-02-09,0,0
2006-02-10,0,0
2006-02-11,0,0
2006-02-12,0,0
2006-02-13,0,0
2006-02-14,0,0
2006-02-15,0,0
2006-02-16,0,0
2006-02-17,0,0
2006-02-18,0,0
2006-02-19,0,0
2006-02-20,0,0
2006-02-21,0,0
2006-02-22,0,0
2006-02-23,0,0
2006-02-24,0,0
2006-02-25,0,0
2006-02-26,0,0
2006-02-27,0,0
2006-02-28,0,0
2006-03-01,0,0
2006-03-02,0,0
2006-03-03,0,0
2006-03-04,0,0
2006-03-05,0,0
2006-03-06,0,0
2006-03-07,0,0
2006-03-08,0,0
2006-03-09,0,0
2006-03-10,0,0
2006-03-11,0,0
2006-03-12,0,0
2006-03-13,0,0
2006-03-14,0,0
2006-03-15,0,0
2006-03-16,0,0
2006-03-17,0,0
2006-03-18,0,0
2006-03-19,0,0
2006-03-20,0,0
2006-03-21,0,0
2006-03-22,0,0
2006-03-23,0,0
2006-03-24,0,0
2006-03-25,0,0
2006-03-26,0,0
2006-03-27,0,0
2006-03-28,0,0
2006-03-29,0,0
2006-03-30,0,0
2006-03-31,0,0
2006-04-01,0,0
2006-04-02,0,0
2006-04-03,0,0
2006-04-04,0,0
2006-04-05,0,0
2006-04-06,0,0
2006-04-07,0,0
2006-04-08,0,0
2006-04-09,0,0
2006-04-10,0,0
2006-04-11,0,0
2006-04-12,0,0
2006-04-13,0,0
2006-04-14,0,0
2006-04-15,0,11.0096666666667
2006-04-16,0,23.0373333333333
2006-04-17,33.029,34.9526666666667
2006-04-18,36.083,35.6623333333333
2006-04-19,35.746,34.9736666666667
2006-04-20,35.158,33.7526666666667
2006-04-21,34.017,31.7986666666667
2006-04-22,32.083,32.279
2006-04-23,29.296,33.6943333333333
2006-04-24,35.458,35.5456666666667
2006-04-25,36.329,35.3903333333333
2006-04-26,34.85,34.3933333333333
2006-04-27,34.992,34.103
2006-04-28,33.338,33.5416666666667
2006-04-29,33.979,34.379
2006-04-30,33.308,35.2373333333333
2006-05-01,35.85,36.2013333333333
2006-05-02,36.554,36.5526666666667
2006-05-03,36.2,36.464
2006-05-04,36.904,35.0293333333333
2006-05-05,36.288,32.6446666666667
2006-05-06,31.896,31.043
2006-05-07,29.75,30.1456666666667
2006-05-08,31.483,28.9983333333333
2006-05-09,29.204,27.211
2006-05-10,26.308,26.8123333333333
2006-05-11,26.121,27.429
2006-05-12,28.008,25.636
2006-05-13,28.158,25.843
2006-05-14,20.742,25.9696666666667
2006-05-15,28.629,28.3666666666667
2006-05-16,28.538,31.3543333333333
2006-05-17,27.933,35.2693333333333
2006-05-18,37.592,36.914
2006-05-19,40.283,34.4473333333333
2006-05-20,32.867,32.1656666666667
2006-05-21,30.192,31.842
2006-05-22,33.438,32.1753333333333
2006-05-23,31.896,32.289
2006-05-24,31.192,36.1863333333333
2006-05-25,33.779,39.7433333333333
2006-05-26,43.588,44.0143333333333
2006-05-27,41.863,44.756
2006-05-28,46.592,46.8503333333333
2006-05-29,45.813,41.9156666666667
2006-05-30,48.146,37.192
2006-05-31,31.788,33.31
2006-06-01,31.642,35.0446666666667
2006-06-02,36.5,35.8363333333333
2006-06-03,36.992,37.239
2006-06-04,34.017,38.4943333333333
2006-06-05,40.708,42.5553333333333
2006-06-06,40.758,44.9
2006-06-07,46.2,46.7363333333333
2006-06-08,47.742,45.4223333333333
2006-06-09,46.267,42.85
2006-06-10,42.258,42.4776666666667
2006-06-11,40.025,43.082
2006-06-12,45.15,44.3013333333333
2006-06-13,44.071,42.6
2006-06-14,43.683,41.2623333333333
2006-06-15,40.046,40.129
2006-06-16,40.058,40.083
2006-06-17,40.283,40.0663333333333
2006-06-18,39.908,40.5846666666667
2006-06-19,40.008,40.053
2006-06-20,41.838,40.3796666666667
2006-06-21,38.313,41.1546666666667
2006-06-22,40.988,39.8433333333333
2006-06-23,44.163,37.3403333333333
2006-06-24,34.379,34.6916666666667
2006-06-25,33.479,34.7653333333333
2006-06-26,36.217,35.3306666666667
2006-06-27,34.6,35.0153333333333
2006-06-28,35.175,33.9613333333333
2006-06-29,35.271,30.6363333333333
2006-06-30,31.438,26.7876666666667
2006-07-01,25.2,25.95
2006-07-02,23.725,25.9596666666667
2006-07-03,28.925,28.3456666666667
2006-07-04,25.229,29.4483333333333
2006-07-05,30.883,31.361
2006-07-06,32.233,30.7736666666667
2006-07-07,30.967,27.4543333333333
2006-07-08,29.121,27.3166666666667
2006-07-09,22.275,27.6166666666667
2006-07-10,30.554,29.5223333333333
2006-07-11,30.021,27.6003333333333
2006-07-12,27.992,26.0433333333333
2006-07-13,24.788,24.4223333333333
2006-07-14,25.35,22.607
2006-07-15,23.129,23.5793333333333
2006-07-16,19.342,25.874
2006-07-17,28.267,28.749
2006-07-18,30.013,28.4766666666667
2006-07-19,27.967,27.3876666666667
2006-07-20,27.45,25.3416666666667
2006-07-21,26.746,21.571
2006-07-22,21.829,20.832
2006-07-23,16.138,22.064
2006-07-24,24.529,24.9416666666667
2006-07-25,25.525,25.4346666666667
2006-07-26,24.771,25.3723333333333
2006-07-27,26.008,25.3056666666667
2006-07-28,25.338,23.435
2006-07-29,24.571,23.782
2006-07-30,20.396,23.9736666666667
2006-07-31,26.379,24.9096666666667
2006-08-01,25.146,23.8443333333333
2006-08-02,23.204,22.972
2006-08-03,23.183,21.7513333333333
2006-08-04,22.529,19.1346666666667
2006-08-05,19.542,19.4973333333333
2006-08-06,15.333,20.782
2006-08-07,23.617,22.8486666666667
2006-08-08,23.396,20.957
2006-08-09,21.533,18.4903333333333
2006-08-10,17.942,11.6056666666667
2006-08-11,15.996,5.625
2006-08-12,0.879,0.293
2006-08-13,0,0
2006-08-14,0,0
2006-08-15,0,0
2006-08-16,0,0
2006-08-17,0,0
2006-08-18,0,0
2006-08-19,0,0
2006-08-20,0,0
2006-08-21,0,0
2006-08-22,0,0
2006-08-23,0,0
2006-08-24,0,0
2006-08-25,0,0
2006-08-26,0,0
2006-08-27,0,0
2006-08-28,0,0
2006-08-29,0,0
2006-08-30,0,0
2006-08-31,0,0
2006-09-01,0,0
2006-09-02,0,0
2006-09-03,0,0
2006-09-04,0,0
2006-09-05,0,0
2006-09-06,0,0
2006-09-07,0,0
2006-09-08,0,0
2006-09-09,0,0
2006-09-10,0,0
2006-09-11,0,0
2006-09-12,0,0
2006-09-13,0,0
2006-09-14,0,0
2006-09-15,0,0
2006-09-16,0,0
2006-09-17,0,0
2006-09-18,0,0
2006-09-19,0,0
2006-09-20,0,0
2006-09-21,0,0
2006-09-22,0,0
2006-09-23,0,0
2006-09-24,0,0
2006-09-25,0,0
2006-09-26,0,0
2006-09-27,0,0
2006-09-28,0,0
2006-09-29,0,0
2006-09-30,0,0
2006-10-01,0,0
2006-10-02,0,0
2006-10-03,0,0
2006-10-04,0,0
2006-10-05,0,0
2006-10-06,0,0
2006-10-07,0,0
2006-10-08,0,0
2006-10-09,0,0
2006-10-10,0,0
2006-10-11,0,0
2006-10-12,0,0
2006-10-13,0,0
2006-10-14,0,0
2006-10-15,0,0
2006-10-16,0,0
2006-10-17,0,0
2006-10-18,0,0
2006-10-19,0,0
2006-10-20,0,0
2006-10-21,0,0
2006-10-22,0,0
2006-10-23,0,0
2006-10-24,0,0
2006-10-25,0,0
2006-10-26,0,0
2006-10-27,0,0
2006-10-28,0,0
2006-10-29,0,0
2006-10-30,0,0
2006-10-31,0,0
2006-11-01,0,0
2006-11-02,0,0
2006-11-03,0,0
2006-11-04,0,0
2006-11-05,0,0
2006-11-06,0,0
2006-11-07,0,0
2006-11-08,0,0
2006-11-09,0,0
2006-11-10,0,0
2006-11-11,0,0
2006-11-12,0,0
2006-11-13,0,0
2006-11-14,0,0
2006-11-15,0,0
2006-11-16,0,0
2006-11-17,0,0
2006-11-18,0,0
2006-11-19,0,0
2006-11-20,0,0
2006-11-21,0,0
2006-11-22,0,0
2006-11-23,0,0
2006-11-24,0,0
2006-11-25,0,0
2006-11-26,0,0
2006-11-27,0,0
2006-11-28,0,0
2006-11-29,0,0
2006-11-30,0,0
2006-12-01,0,0
2006-12-02,0,0
2006-12-03,0,0
2006-12-04,0,0
2006-12-05,0,0
2006-12-06,0,0
2006-12-07,0,0
2006-12-08,0,0
2006-12-09,0,0
2006-12-10,0,0
2006-12-11,0,0
2006-12-12,0,0
2006-12-13,0,0
2006-12-14,0,0
2006-12-15,0,0
2006-12-16,0,0
2006-12-17,0,0
2006-12-18,0,0
2006-12-19,0,0
2006-12-20,0,0
2006-12-21,0,0
2006-12-22,0,0
2006-12-23,0,0
2006-12-24,0,0
2006-12-25,0,0
2006-12-26,0,0
2006-12-27,0,0
2006-12-28,0,0
2006-12-29,0,0
2006-12-30,0,0
2006-12-31,0,0
2007-01-01,0,0
2007-01-02,0,0
2007-01-03,0,0
2007-01-04,0,0
2007-01-05,0,0
2007-01-06,0,0
2007-01-07,0,0
2007-01-08,0,0
2007-01-09,0,0
2007-01-10,0,0
2007-01-11,0,0
2007-01-12,0,0
2007-01-13,0,0
2007-01-14,0,0
2007-01-15,0,0
2007-01-16,0,0
2007-01-17,0,0
2007-01-18,0,0
2007-01-19,0,0
2007-01-20,0,0
2007-01-21,0,0
2007-01-22,0,0
2007-01-23,0,0
2007-01-24,0,0
2007-01-25,0,0
2007-01-26,0,0
2007-01-27,0,0
2007-01-28,0,0
2007-01-29,0,0
2007-01-30,0,0
2007-01-31,0,0
2007-02-01,0,0
2007-02-02,0,0
2007-02-03,0,0
2007-02-04,0,0
2007-02-05,0,0
2007-02-06,0,0
2007-02-07,0,0
2007-02-08,0,0
2007-02-09,0,0
2007-02-10,0,0
2007-02-11,0,0
2007-02-12,0,0
2007-02-13,0,0
2007-02-14,0,0
2007-02-15,0,0
2007-02-16,0,0
2007-02-17,0,0
2007-02-18,0,0
2007-02-19,0,0
2007-02-20,0,0
2007-02-21,0,0
2007-02-22,0,0
2007-02-23,0,0
2007-02-24,0,0
2007-02-25,0,0
2007-02-26,0,0
2007-02-27,0,0
2007-02-28,0,0
2007-03-01,0,0
2007-03-02,0,0
2007-03-03,0,0
2007-03-04,0,0.148666666666667
2007-03-05,0,0.340333333333333
2007-03-06,0.446,0.340333333333333
2007-03-07,0.575,0.191666666666667
2007-03-08,0,0
2007-03-09,0,0
2007-03-10,0,0
2007-03-11,0,0
2007-03-12,0,0
2007-03-13,0,0
2007-03-14,0,0
2007-03-15,0,0
2007-03-16,0,0
2007-03-17,0,0
2007-03-18,0,0
2007-03-19,0,0
2007-03-20,0,0
2007-03-21,0,0
2007-03-22,0,0
2007-03-23,0,0
2007-03-24,0,0
2007-03-25,0,0
2007-03-26,0,0
2007-03-27,0,0
2007-03-28,0,0
2007-03-29,0,0
2007-03-30,0,0
2007-03-31,0,0
2007-04-01,0,0
2007-04-02,0,0
2007-04-03,0,0
2007-04-04,0,0
2007-04-05,0,0
2007-04-06,0,0
2007-04-07,0,0
2007-04-08,0,0
2007-04-09,0,0
2007-04-10,0,0
2007-04-11,0,0
2007-04-12,0,0
2007-04-13,0,0
2007-04-14,0,0.00433333333333333
2007-04-15,0,5.26
2007-04-16,0.013,10.746
2007-04-17,15.767,16.0223333333333
2007-04-18,16.458,16.2513333333333
2007-04-19,15.842,15.7363333333333
2007-04-20,16.454,15.0056666666667
2007-04-21,14.913,14.9806666666667
2007-04-22,13.65,15.364
2007-04-23,16.379,16.1696666666667
2007-04-24,16.063,16.121
2007-04-25,16.067,16.1416666666667
2007-04-26,16.233,16.1653333333333
2007-04-27,16.125,15.257
2007-04-28,16.138,15.4763333333333
2007-04-29,13.508,15.4553333333333
2007-04-30,16.783,16.3303333333333
2007-05-01,16.075,16.372
2007-05-02,16.133,16.383
2007-05-03,16.908,17.0096666666667
2007-05-04,16.108,16.243
2007-05-05,18.013,17.3416666666667
2007-05-06,14.608,18.597
2007-05-07,19.404,20.6513333333333
2007-05-08,21.779,20.861
2007-05-09,20.771,19.586
2007-05-10,20.033,18.193
2007-05-11,17.954,15.864
2007-05-12,16.592,15.864
2007-05-13,13.046,16.0403333333333
2007-05-14,17.954,17.0653333333333
2007-05-15,17.121,16.6043333333333
2007-05-16,16.121,16.0946666666667
2007-05-17,16.571,15.3986666666667
2007-05-18,15.592,13.875
2007-05-19,14.033,14.3303333333333
2007-05-20,12,15.35
2007-05-21,16.958,17.1443333333333
2007-05-22,17.092,17.0806666666667
2007-05-23,17.383,16.7486666666667
2007-05-24,16.767,16.3446666666667
2007-05-25,16.096,15.4333333333333
2007-05-26,16.171,15.182
2007-05-27,14.033,15.7376666666667
2007-05-28,15.342,16.4516666666667
2007-05-29,17.838,17.042
2007-05-30,16.175,16.6586666666667
2007-05-31,17.113,21.003
2007-06-01,16.688,24.643
2007-06-02,29.208,30.797
2007-06-03,28.033,33.0736666666667
2007-06-04,35.15,35.4653333333333
2007-06-05,36.038,35.4473333333333
2007-06-06,35.208,36.7306666666667
2007-06-07,35.096,37.3056666666667
2007-06-08,39.888,36.482
2007-06-09,36.933,35.6193333333333
2007-06-10,32.625,35.1083333333333
2007-06-11,37.3,35.639
2007-06-12,35.4,34.7806666666667
2007-06-13,34.217,34.0433333333333
2007-06-14,34.725,32.7986666666667
2007-06-15,33.188,29.7833333333333
2007-06-16,30.483,29.8416666666667
2007-06-17,25.679,30.6473333333333
2007-06-18,33.363,32.1306666666667
2007-06-19,32.9,31.6373333333333
2007-06-20,30.129,30.5026666666667
2007-06-21,31.883,29.5096666666667
2007-06-22,29.496,26.714
2007-06-23,27.15,27.6696666666667
2007-06-24,23.496,28.0626666666667
2007-06-25,32.363,29.521
2007-06-26,28.329,28.0263333333333
2007-06-27,27.871,28.211
2007-06-28,27.879,26.7263333333333
2007-06-29,28.883,23.857
2007-06-30,23.417,23.5196666666667
2007-07-01,19.271,25.6916666666667
2007-07-02,27.871,27.9083333333333
2007-07-03,29.933,27.8473333333333
2007-07-04,25.921,25.7906666666667
2007-07-05,27.688,24.2586666666667
2007-07-06,23.763,20.7836666666667
2007-07-07,21.325,21.7556666666667
2007-07-08,17.263,24.8903333333333
2007-07-09,26.679,29.2276666666667
2007-07-10,30.729,29.5943333333333
2007-07-11,30.275,28.779
2007-07-12,27.779,28.0666666666667
2007-07-13,28.283,25.7626666666667
2007-07-14,28.138,25.903
2007-07-15,20.867,26.525
2007-07-16,28.704,29.293
2007-07-17,30.004,29.0026666666667
2007-07-18,29.171,27.032
2007-07-19,27.833,24.639
2007-07-20,24.092,22.442
2007-07-21,21.992,23.114
2007-07-22,21.242,25.4166666666667
2007-07-23,26.108,27.8776666666667
2007-07-24,28.9,28.9556666666667
2007-07-25,28.625,28.81
2007-07-26,29.342,27.3793333333333
2007-07-27,28.463,25.2
2007-07-28,24.333,25.1483333333333
2007-07-29,22.804,26.147
2007-07-30,28.308,28.3053333333333
2007-07-31,27.329,27.8026666666667
2007-08-01,29.279,27.068
2007-08-02,26.8,24.6723333333333
2007-08-03,25.125,23.021
2007-08-04,22.092,23.6986666666667
2007-08-05,21.846,25.414
2007-08-06,27.158,26.2083333333333
2007-08-07,27.238,25.15
2007-08-08,24.229,24.197
2007-08-09,23.983,23.94
2007-08-10,24.379,23.368
2007-08-11,23.458,23.8693333333333
2007-08-12,22.267,24.232
2007-08-13,25.883,25.5236666666667
2007-08-14,24.546,24.1793333333333
2007-08-15,26.142,22.775
2007-08-16,21.85,20.1303333333333
2007-08-17,20.333,18.7816666666667
2007-08-18,18.208,19.772
2007-08-19,17.804,19.7763333333333
2007-08-20,23.304,14.1193333333333
2007-08-21,18.221,6.35133333333333
2007-08-22,0.833,0.277666666666667
2007-08-23,0,0
2007-08-24,0,0
2007-08-25,0,0
2007-08-26,0,0
2007-08-27,0,0
2007-08-28,0,0
2007-08-29,0,0
2007-08-30,0,0
2007-08-31,0,0
2007-09-01,0,0
2007-09-02,0,0
2007-09-03,0,0
2007-09-04,0,0
2007-09-05,0,0
2007-09-06,0,0
2007-09-07,0,0
2007-09-08,0,0
2007-09-09,0,0
2007-09-10,0,0
2007-09-11,0,0
2007-09-12,0,0
2007-09-13,0,0
2007-09-14,0,0
2007-09-15,0,0
2007-09-16,0,0
2007-09-17,0,0
2007-09-18,0,0
2007-09-19,0,0
2007-09-20,0,0
2007-09-21,0,0
2007-09-22,0,0
2007-09-23,0,0
2007-09-24,0,0
2007-09-25,0,0
2007-09-26,0,0
2007-09-27,0,0
2007-09-28,0,0
2007-09-29,0,0
2007-09-30,0,0
2007-10-01,0,0
2007-10-02,0,0
2007-10-03,0,0
2007-10-04,0,0
2007-10-05,0,0
2007-10-06,0,0
2007-10-07,0,0
2007-10-08,0,0
2007-10-09,0,0
2007-10-10,0,0
2007-10-11,0,0
2007-10-12,0,0
2007-10-13,0,0
2007-10-14,0,0
2007-10-15,0,0
2007-10-16,0,0
2007-10-17,0,0
2007-10-18,0,0
2007-10-19,0,0
2007-10-20,0,0
2007-10-21,0,0
2007-10-22,0,0
2007-10-23,0,0
2007-10-24,0,0
2007-10-25,0,0
2007-10-26,0,0
2007-10-27,0,0
2007-10-28,0,0
2007-10-29,0,0
2007-10-30,0,0
2007-10-31,0,0
2007-11-01,0,0
2007-11-02,0,0
2007-11-03,0,0
2007-11-04,0,0
2007-11-05,0,0
2007-11-06,0,0
2007-11-07,0,0
2007-11-08,0,0
2007-11-09,0,0
2007-11-10,0,0
2007-11-11,0,0
2007-11-12,0,0
2007-11-13,0,0
2007-11-14,0,0
2007-11-15,0,0
2007-11-16,0,0
2007-11-17,0,0
2007-11-18,0,0
2007-11-19,0,0
2007-11-20,0,0
2007-11-21,0,0
2007-11-22,0,0
2007-11-23,0,0
2007-11-24,0,0
2007-11-25,0,0
2007-11-26,0,0
2007-11-27,0,0
2007-11-28,0,0
2007-11-29,0,0
2007-11-30,0,0
2007-12-01,0,0
2007-12-02,0,0
2007-12-03,0,0
2007-12-04,0,0
2007-12-05,0,0
2007-12-06,0,0
2007-12-07,0,0
2007-12-08,0,0
2007-12-09,0,0
2007-12-10,0,0
2007-12-11,0,0
2007-12-12,0,0
2007-12-13,0,0
2007-12-14,0,0
2007-12-15,0,0
2007-12-16,0,0
2007-12-17,0,0
2007-12-18,0,0
2007-12-19,0,0
2007-12-20,0,0
2007-12-21,0,0
2007-12-22,0,0
2007-12-23,0,0
2007-12-24,0,0
2007-12-25,0,0
2007-12-26,0,0
2007-12-27,0,0
2007-12-28,0,0
2007-12-29,0,0
2007-12-30,0,0
2007-12-31,0,0
2008-01-01,0,0
2008-01-02,0,0
2008-01-03,0,0
2008-01-04,0,0
2008-01-05,0,0
2008-01-06,0,0
2008-01-07,0,0
2008-01-08,0,0
2008-01-09,0,0
2008-01-10,0,0
2008-01-11,0,0
2008-01-12,0,0
2008-01-13,0,0
2008-01-14,0,0
2008-01-15,0,0
2008-01-16,0,0
2008-01-17,0,0
2008-01-18,0,0
2008-01-19,0,0
2008-01-20,0,0
2008-01-21,0,0
2008-01-22,0,0
2008-01-23,0,0
2008-01-24,0,0
2008-01-25,0,0
2008-01-26,0,0
2008-01-27,0,0
2008-01-28,0,0
2008-01-29,0,0
2008-01-30,0,0
2008-01-31,0,0
2008-02-01,0,0
2008-02-02,0,0
2008-02-03,0,0
2008-02-04,0,0
2008-02-05,0,0
2008-02-06,0,0
2008-02-07,0,0
2008-02-08,0,0
2008-02-09,0,0
2008-02-10,0,0
2008-02-11,0,0
2008-02-12,0,0
2008-02-13,0,0
2008-02-14,0,0
2008-02-15,0,0
2008-02-16,0,0
2008-02-17,0,0
2008-02-18,0,0
2008-02-19,0,0
2008-02-20,0,0
2008-02-21,0,0
2008-02-22,0,0
2008-02-23,0,0
2008-02-24,0,0
2008-02-25,0,0
2008-02-26,0,0
2008-02-27,0,0
2008-02-28,0,0
2008-02-29,0,0
2008-03-01,0,0
2008-03-02,0,0
2008-03-03,0,0
2008-03-04,0,0
2008-03-05,0,0
2008-03-06,0,0
2008-03-07,0,0
2008-03-08,0,0
2008-03-09,0,0
2008-03-10,0,0
2008-03-11,0,0
2008-03-12,0,0
2008-03-13,0,0
2008-03-14,0,0
2008-03-15,0,0
2008-03-16,0,0
2008-03-17,0,0
2008-03-18,0,0
2008-03-19,0,0
2008-03-20,0,0
2008-03-21,0,0
2008-03-22,0,0
2008-03-23,0,0
2008-03-24,0,0
2008-03-25,0,0
2008-03-26,0,0
2008-03-27,0,0
2008-03-28,0,0
2008-03-29,0,0
2008-03-30,0,0
2008-03-31,0,0
2008-04-01,0,0
2008-04-02,0,0
2008-04-03,0,0
2008-04-04,0,0
2008-04-05,0,0
2008-04-06,0,0
2008-04-07,0,0
2008-04-08,0,0
2008-04-09,0,0
2008-04-10,0,0
2008-04-11,0,0
2008-04-12,0,0
2008-04-13,0,0
2008-04-14,0,0
2008-04-15,0,3.02633333333333
2008-04-16,0,5.80266666666667
2008-04-17,9.079,8.22633333333333
2008-04-18,8.329,7.62233333333333
2008-04-19,7.271,8.29333333333333
2008-04-20,7.267,8.689
2008-04-21,10.342,9.582
2008-04-22,8.458,9.561
2008-04-23,9.946,10.1153333333333
2008-04-24,10.279,10.1026666666667
2008-04-25,10.121,9.69033333333333
2008-04-26,9.908,9.74166666666667
2008-04-27,9.042,10.5933333333333
2008-04-28,10.275,11.9003333333333
2008-04-29,12.463,12.631
2008-04-30,12.963,12.4253333333333
