"","date","mouth to BON","MCN to ICH or PRA (ICH)","ICH to LGR","BON to MCN","MCN to ICH or PRA (PRA)","PRA to RIS","RIS to RRE","RRE to WEL"
"4865","1978-04-18",212.9583,66.6958,63.4208,226.8042,NA,NA,NA,NA
"4866","1978-04-19",237.3792,61.7792,71.9292,224.375,NA,NA,NA,NA
"4867","1978-04-20",223.1208,73.2792,63.725,221.6292,NA,NA,NA,NA
"4868","1978-04-21",243.9833,77.0458,70.9125,226.475,NA,NA,NA,NA
"4869","1978-04-22",246.7375,58.2875,68.6625,215.4917,NA,NA,NA,NA
"4870","1978-04-23",212.6083,64.075,65.3,203.3167,NA,NA,NA,NA
"4871","1978-04-24",206.3875,63.3458,65.4417,223.9542,NA,NA,NA,NA
"4872","1978-04-25",219.1833,63.3292,65.2792,194.5417,NA,NA,NA,NA
"4873","1978-04-26",224.8792,61.8417,64.3958,213.95,NA,NA,NA,NA
"4874","1978-04-27",230.0375,65.9542,63.9125,219.6083,NA,NA,NA,NA
"4875","1978-04-28",231.6583,74.5667,83.4292,208,NA,NA,NA,NA
"4876","1978-04-29",256.1917,117.3458,115.9958,235.8042,NA,NA,NA,NA
"4877","1978-04-30",263.7375,113.525,114.8875,276.9,NA,NA,NA,NA
"4878","1978-05-01",250.4391,109.9261,111.3913,257.7348,NA,NA,NA,NA
"4879","1978-05-02",270.3333,107.8417,108.2333,235.8833,NA,NA,NA,NA
"4880","1978-05-03",259.3417,114.975,114.0875,270.6792,NA,NA,NA,NA
"4881","1978-05-04",275.0167,104.8042,112.8875,258.0667,NA,NA,NA,NA
"4882","1978-05-05",272.3125,116.6667,116.6,258.0708,NA,NA,NA,NA
"4883","1978-05-06",286.9583,114.3208,112.8083,293.2667,NA,NA,NA,NA
"4884","1978-05-07",298.825,103.6167,105.6542,277.525,NA,NA,NA,NA
"4885","1978-05-08",257.325,96.5042,96.0083,236.875,NA,NA,NA,NA
"4886","1978-05-09",268.9917,99.8792,96.9792,236.6958,NA,NA,NA,NA
"4887","1978-05-10",264.6417,98.5,93.6792,248.1958,NA,NA,NA,NA
"4888","1978-05-11",247.3625,81.7125,91.3,247.9958,NA,NA,NA,NA
"4889","1978-05-12",259.7958,98.0042,95.2833,268.1875,NA,NA,NA,NA
"4890","1978-05-13",265.3875,105.1417,106.9167,275.0125,NA,NA,NA,NA
"4891","1978-05-14",263.8667,100.1375,97.9333,261.1417,NA,NA,NA,NA
"4892","1978-05-15",235.1542,95.4708,99.0833,239.5625,NA,NA,NA,NA
"4893","1978-05-16",265.3833,103.6958,104.2417,248.9583,NA,NA,NA,NA
"4894","1978-05-17",291.6875,111.125,112.025,281.0125,NA,NA,NA,NA
"4895","1978-05-18",287.0667,115.5333,112.6083,269.8167,NA,NA,NA,NA
"4896","1978-05-19",290.0625,111.2958,111.6208,281.3375,NA,NA,NA,NA
"4897","1978-05-20",307.1125,105.8292,102.95,289.45,NA,NA,NA,NA
"4898","1978-05-21",249.6917,94.3292,96.2042,220.3292,NA,NA,NA,NA
"4899","1978-05-22",215.9292,95.2833,89.2208,230.5167,NA,NA,NA,NA
"4900","1978-05-23",254.9708,95.3167,98.55,256.2625,NA,NA,NA,NA
"4901","1978-05-24",281.7833,103.05,114.1458,276.9167,NA,NA,NA,NA
"4902","1978-05-25",304.375,105.0167,98.5333,299.1667,NA,NA,NA,NA
"4903","1978-05-26",302.4375,105.1458,104.5583,302.9,NA,NA,NA,NA
"4904","1978-05-27",292.1375,100.1125,99.7125,284.6042,NA,NA,NA,NA
"4905","1978-05-28",289.9792,87.3167,89.1625,262.8,NA,NA,NA,NA
"4906","1978-05-29",244.3833,81.5083,85.9833,245.2208,NA,NA,NA,NA
"4907","1978-05-30",221.45,83.2708,83.475,238.875,NA,NA,NA,NA
"4908","1978-05-31",263.7542,93.8708,87.7667,247.7375,NA,NA,NA,NA
"4909","1978-06-01",250.2833,80.625,85.8417,233.2,NA,NA,NA,NA
"4910","1978-06-02",256.625,93.3417,89.0375,226.3042,NA,NA,NA,NA
"4911","1978-06-03",254.7083,81.6042,83.4958,217.675,NA,NA,NA,NA
"4912","1978-06-04",198.6375,84.4167,90.9792,218.4,NA,NA,NA,NA
"4913","1978-06-05",204.7042,90.4708,90.4542,225.9208,NA,NA,NA,NA
"4914","1978-06-06",220.725,110.2708,109.3208,186.3,NA,NA,NA,NA
"4915","1978-06-07",239.625,119.7042,123.8917,231.3583,NA,NA,NA,NA
"4916","1978-06-08",237.425,135.075,133.3917,285.1458,NA,NA,NA,NA
"4917","1978-06-09",259.4333,144.25,146.5708,316.4167,NA,NA,NA,NA
"4918","1978-06-10",279.4417,140.8125,147.9458,300.1583,NA,NA,NA,NA
"4919","1978-06-11",321.8167,152.0792,149.4458,313.0458,NA,NA,NA,NA
"4920","1978-06-12",302.075,119.1792,125.85,274.6417,NA,NA,NA,NA
"4921","1978-06-13",294.2083,117.2958,114.3542,300.7833,NA,NA,NA,NA
"4922","1978-06-14",274.025,117.0208,116.1833,263.1458,NA,NA,NA,NA
"4923","1978-06-15",262.6875,110.7708,113.9625,267.0333,NA,NA,NA,NA
"4924","1978-06-16",260.7917,115.6042,116.5167,262.4208,NA,NA,NA,NA
"4925","1978-06-17",283.7667,113.8167,112.1333,262.125,NA,NA,NA,NA
"4926","1978-06-18",238.0417,107.95,109.1042,234.5208,NA,NA,NA,NA
"4927","1978-06-19",238.0583,101.6292,100.7792,245.6458,NA,NA,NA,NA
"4928","1978-06-20",226.8208,103.75,102.0208,239.8292,NA,NA,NA,NA
"4929","1978-06-21",254.4875,93.5792,93.8,210.075,NA,NA,NA,NA
"4930","1978-06-22",226.2792,98.8792,100.1167,235.7625,NA,NA,NA,NA
"4931","1978-06-23",222.0375,94.1333,97.5167,216.4417,NA,NA,NA,NA
"4932","1978-06-24",211.5958,98.6458,95.7583,224.4,NA,NA,NA,NA
"4933","1978-06-25",216.9333,92.6,99.2125,201.8292,NA,NA,NA,NA
"4934","1978-06-26",188.2,95.1875,94.4708,188.4875,NA,NA,NA,NA
"4935","1978-06-27",235.6542,83.975,96.6375,211.9292,NA,NA,NA,NA
"4936","1978-06-28",229.5083,96.2833,96.9833,209.4458,NA,NA,NA,NA
"4937","1978-06-29",238.0583,92.5875,87.6292,236.275,NA,NA,NA,NA
"4938","1978-06-30",236.4208,89.9833,96.7667,229.5,NA,NA,NA,NA
"4939","1978-07-01",233.1708,91.1292,91.6125,194.8417,NA,NA,NA,NA
"4940","1978-07-02",218.0375,97.1083,87.9958,229.0583,NA,NA,NA,NA
"4941","1978-07-03",207.0708,68.5458,78.8333,215.3,NA,NA,NA,NA
"4942","1978-07-04",177.7083,81.8167,82.5167,161.6208,NA,NA,NA,NA
"4943","1978-07-05",189.1167,84.1125,85.3417,172.8875,NA,NA,NA,NA
"4944","1978-07-06",201.7542,91.6625,85.5625,204.875,NA,NA,NA,NA
"4945","1978-07-07",247.6083,84.3667,86.3625,191.8125,NA,NA,NA,NA
"4946","1978-07-08",205.6333,89.275,87.65,233.6458,NA,NA,NA,NA
"4947","1978-07-09",195.3292,78.7708,83.05,192.1667,NA,NA,NA,NA
"4948","1978-07-10",176.4958,67.9667,73.6542,198.9833,NA,NA,NA,NA
"4949","1978-07-11",243.4875,76.4958,78.7917,217.0625,NA,NA,NA,NA
"4950","1978-07-12",230.7417,80.7833,60.975,214.4833,NA,NA,NA,NA
"4951","1978-07-13",241.8292,75.1417,73.4083,220.9958,NA,NA,NA,NA
"4952","1978-07-14",239.6875,62.3875,65.9625,216.9083,NA,NA,NA,NA
"4953","1978-07-15",240.4375,47.2208,61.7667,216.6417,NA,NA,NA,NA
"4954","1978-07-16",212.0542,56.3083,59.7542,180.0625,NA,NA,NA,NA
"4955","1978-07-17",166.0583,48.0625,48.0208,212.4042,NA,NA,NA,NA
"4956","1978-07-18",177.9167,42.6,48.7917,185.45,NA,NA,NA,NA
"4957","1978-07-19",212.8,57.0958,49.4167,210.0083,NA,NA,NA,NA
"4958","1978-07-20",198.1833,44.8625,43.5542,145.9083,NA,NA,NA,NA
"4959","1978-07-21",182.9458,52.3875,45.7417,190.2167,NA,NA,NA,NA
"4960","1978-07-22",188.4958,37.6167,46.65,180.8667,NA,NA,NA,NA
"4961","1978-07-23",184.5042,29.9208,35.5542,184.3667,NA,NA,NA,NA
"4962","1978-07-24",144.3542,24.4667,28.2042,170.0083,NA,NA,NA,NA
"4963","1978-07-25",192.9708,39.0667,29.075,168.3875,NA,NA,NA,NA
"4964","1978-07-26",187.1208,32.2542,36.8875,183.3417,NA,NA,NA,NA
"4965","1978-07-27",183.9667,33.5708,31.7417,167.7042,NA,NA,NA,NA
"4966","1978-07-28",181.5875,31.2708,31.4458,149.3833,NA,NA,NA,NA
"4967","1978-07-29",160.6292,35.7625,32.6583,115.9708,NA,NA,NA,NA
"4968","1978-07-30",137.7292,25.2375,37.7583,136.1333,NA,NA,NA,NA
"4969","1978-07-31",103.8792,20.7292,31.1833,132.5458,NA,NA,NA,NA
"4970","1978-08-01",127.1292,30.8458,30.5208,149.9167,NA,NA,NA,NA
"4971","1978-08-02",167.5917,32.0333,29.4917,158.5917,NA,NA,NA,NA
"4972","1978-08-03",181.6208,31.1833,34.0383,153.6958,NA,NA,NA,NA
"4973","1978-08-04",173.45,31.3792,29.725,139.8917,NA,NA,NA,NA
"4974","1978-08-05",167.5792,27.7917,19.6792,118.0208,NA,NA,NA,NA
"4975","1978-08-06",114.4792,16.7167,26.95,109.8583,NA,NA,NA,NA
"4976","1978-08-07",98.7333,17.5875,25.7417,110.1208,NA,NA,NA,NA
"4977","1978-08-08",114.05,31.0333,27.2458,118.8,NA,NA,NA,NA
"4978","1978-08-09",146.6458,21.8875,25.5667,129.7792,NA,NA,NA,NA
"4979","1978-08-10",146.6333,30.3667,29.2333,135.0625,NA,NA,NA,NA
"4980","1978-08-11",143.9375,25.0917,24.1083,145.1917,NA,NA,NA,NA
"4981","1978-08-12",141.7625,16.1458,17.9,135.025,NA,NA,NA,NA
"4982","1978-08-13",117.7375,15.3875,19.6292,126.275,NA,NA,NA,NA
"4983","1978-08-14",96.2125,13.025,17.2958,90.4083,NA,NA,NA,NA
"4984","1978-08-15",100.65,24.2875,24.8083,133.8833,NA,NA,NA,NA
"4985","1978-08-16",133.7708,30.9167,29.0667,127.475,NA,NA,NA,NA
"4986","1978-08-17",138.525,24.1958,22.1375,158.85,NA,NA,NA,NA
"4987","1978-08-18",139.4667,25.1708,23.5542,118.3833,NA,NA,NA,NA
"4988","1978-08-19",139.2583,23.0292,30.4,137.3458,NA,NA,NA,NA
"4989","1978-08-20",124.9875,29.2083,22.875,122.5708,NA,NA,NA,NA
"4990","1978-08-21",101.6167,17.8,22.0833,73.2208,NA,NA,NA,NA
"4991","1978-08-22",129.7708,17.4167,17.05,121.3125,NA,NA,NA,NA
"4992","1978-08-23",129.4583,27.7708,29.6333,127.2875,NA,NA,NA,NA
"4993","1978-08-24",127.7542,30.6875,27.0042,127.8833,NA,NA,NA,NA
"4994","1978-08-25",136.9,26.2333,33.05,123.0458,NA,NA,NA,NA
"4995","1978-08-26",133.325,31.0083,31.95,115.7583,NA,NA,NA,NA
"4996","1978-08-27",101.325,27.8625,29.4583,109,NA,NA,NA,NA
"4997","1978-08-28",106.6292,24.6542,21.1958,114.7625,NA,NA,NA,NA
"4998","1978-08-29",121.6917,29.5625,29.375,117.0333,NA,NA,NA,NA
"4999","1978-08-30",140.2333,41.0292,32.3583,125.875,NA,NA,NA,NA
"5000","1978-08-31",155.8125,33.6292,30.4583,137.3542,NA,NA,NA,NA
"5001","1978-09-01",161.4833,34.8208,24.1958,131.775,NA,NA,NA,NA
"5002","1978-09-02",172.9958,14.8417,29.7417,123.2458,NA,NA,NA,NA
"5003","1978-09-03",117.0958,21.4417,24.5625,104.9458,NA,NA,NA,NA
"5004","1978-09-04",96.8917,18.8833,21.7667,88.2208,NA,NA,NA,NA
"5005","1978-09-05",100.1333,11.3875,14.1375,89.6083,NA,NA,NA,NA
"5006","1978-09-06",103.4583,26.9417,20.1333,106.025,NA,NA,NA,NA
"5007","1978-09-07",143.6833,37.1,38.2375,141.725,NA,NA,NA,NA
"5008","1978-09-08",205.5708,45.7167,34.1875,198.3083,NA,NA,NA,NA
"5009","1978-09-09",209.3458,39.2667,31.775,190.3458,NA,NA,NA,NA
"5010","1978-09-10",199.7917,37.8,37.25,178.5417,NA,NA,NA,NA
"5011","1978-09-11",149.4417,14.75,19.7917,161.05,NA,NA,NA,NA
"5012","1978-09-12",137.2583,18.625,26.4208,164.0625,NA,NA,NA,NA
"5013","1978-09-13",156.7125,26.3,38.2833,158.2958,NA,NA,NA,NA
"5014","1978-09-14",158.7625,37.9958,42.3125,153.45,NA,NA,NA,NA
"5015","1978-09-15",194.925,36.575,39.4333,180.7083,NA,NA,NA,NA
"5016","1978-09-16",184.925,36.4458,40.4208,161.5667,NA,NA,NA,NA
"5017","1978-09-17",144.8875,38.6292,42.4792,152.9125,NA,NA,NA,NA
"5018","1978-09-18",134.0208,35.2708,40.1833,134.7333,NA,NA,NA,NA
"5019","1978-09-19",144.4292,33.2125,32.8,168.1333,NA,NA,NA,NA
"5020","1978-09-20",171.3042,48.3458,25.2458,154.9958,NA,NA,NA,NA
"5021","1978-09-21",184.0625,33.8708,50.0708,147.0208,NA,NA,NA,NA
"5022","1978-09-22",172.3958,41.3042,31.4417,165.025,NA,NA,NA,NA
"5023","1978-09-23",151.3417,37.2292,41.7333,135.9667,NA,NA,NA,NA
"5024","1978-09-24",144.1625,35.125,31.2917,130.8917,NA,NA,NA,NA
"5025","1978-09-25",122.6917,19.3,31.75,100.7292,NA,NA,NA,NA
"5026","1978-09-26",127.6708,34.6333,33.825,127.7917,NA,NA,NA,NA
"5027","1978-09-27",153.6625,32.7958,34.7458,125.25,NA,NA,NA,NA
"5028","1978-09-28",146.0042,34.0292,40.7583,128.1583,NA,NA,NA,NA
"5029","1978-09-29",138.7,44.9583,39.1875,137.8542,NA,NA,NA,NA
"5030","1978-09-30",124.35,36.7167,31.8375,150.8708,NA,NA,NA,NA
"5031","1978-10-01",137.8083,26.4375,27.4042,126.2583,NA,NA,NA,NA
"5032","1978-10-02",127.9417,12.8917,15.9167,113.5917,NA,NA,NA,NA
"5033","1978-10-03",125.8167,17.55,20.5833,147.1625,NA,NA,NA,NA
"5034","1978-10-04",129.7125,26.0292,23.8375,143.375,NA,NA,NA,NA
"5035","1978-10-05",175.0875,31.5667,24.0375,159.45,NA,NA,NA,NA
"5036","1978-10-06",164.6375,25.4375,29.2458,140.6208,NA,NA,NA,NA
"5037","1978-10-07",145.7792,29.6417,19.3125,135.4958,NA,NA,NA,NA
"5038","1978-10-08",126.0292,10.8625,22.6292,116.5708,NA,NA,NA,NA
"5039","1978-10-09",125.1292,11.0417,27.4542,113.0208,NA,NA,NA,NA
"5040","1978-10-10",128.3333,23.875,20.8958,129.7667,NA,NA,NA,NA
"5041","1978-10-11",146.5458,28.0458,21.825,145.9,NA,NA,NA,NA
"5042","1978-10-12",157.5167,29.1417,24.2875,148.0292,NA,NA,NA,NA
"5043","1978-10-13",175.125,32.8292,26.4375,143.5917,NA,NA,NA,NA
"5044","1978-10-14",164.4208,26.375,20.6083,117.8458,NA,NA,NA,NA
"5045","1978-10-15",107.5625,14.7667,19.2875,90.3833,NA,NA,NA,NA
"5046","1978-10-16",98.8292,11.7042,15.9417,105.3625,NA,NA,NA,NA
"5047","1978-10-17",106.8375,19.3458,18.675,106.1208,NA,NA,NA,NA
"5048","1978-10-18",123.0083,18.3042,26.6958,115.0167,NA,NA,NA,NA
"5049","1978-10-19",122.0917,24.2958,26.55,124.1208,NA,NA,NA,NA
"5050","1978-10-20",116.1083,28.2625,16.9417,131.1458,NA,NA,NA,NA
"5051","1978-10-21",147.9917,27.825,27.1875,130.35,NA,NA,NA,NA
"5052","1978-10-22",170.9292,20.8292,21.5583,127.7208,NA,NA,NA,NA
"5053","1978-10-23",148.2005,15.1458,24.2083,112.9583,NA,NA,NA,NA
"5054","1978-10-24",134.9417,27.5417,32.3375,118.8792,NA,NA,NA,NA
"5055","1978-10-25",147.0417,33.0208,24.1333,116.1,NA,NA,NA,NA
"5056","1978-10-26",138.95,28.2417,20.5583,124.9042,NA,NA,NA,NA
"5057","1978-10-27",139.25,21.7292,19.7542,136.7542,NA,NA,NA,NA
"5058","1978-10-28",137.3333,22.9,15.8292,124.8375,NA,NA,NA,NA
"5059","1978-10-29",137.8542,16.7583,15.613,113.6083,NA,NA,NA,NA
"5060","1978-10-30",131.1565,9.8348,24.4125,106.2826,NA,NA,NA,NA
"5061","1978-10-31",122.1667,26.9958,22.0958,118.1875,NA,NA,NA,NA
"5062","1978-11-01",134.8208,20.4917,20.3833,117.9958,NA,NA,NA,NA
"5063","1978-11-02",137.1625,24.3125,23.0792,148.9292,NA,NA,NA,NA
"5064","1978-11-03",138.9625,21.0083,23.625,133.2958,NA,NA,NA,NA
"5065","1978-11-04",137.9292,32.2417,20.2583,149.6167,NA,NA,NA,NA
"5066","1978-11-05",141.8833,20.075,25.3208,121.3667,NA,NA,NA,NA
"5067","1978-11-06",139.0333,14.3625,34.0833,117.4,NA,NA,NA,NA
"5068","1978-11-07",140.0583,40.1917,24.7208,132.8292,NA,NA,NA,NA
"5069","1978-11-08",137.1625,30.7208,25.525,140.1667,NA,NA,NA,NA
"5070","1978-11-09",140.55,18.7583,27.9542,130.8292,NA,NA,NA,NA
"5071","1978-11-10",132.5042,33.35,26.7708,113.6833,NA,NA,NA,NA
"5072","1978-11-11",149.9292,31.5,28.0417,151.9083,NA,NA,NA,NA
"5073","1978-11-12",176.4708,25.3042,18.6833,143.4833,NA,NA,NA,NA
"5074","1978-11-13",133.1292,13.95,32.925,116.5958,NA,NA,NA,NA
"5075","1978-11-14",127.2125,31.2125,23.1708,149.9917,NA,NA,NA,NA
"5076","1978-11-15",188.3833,23.65,29.3125,131.9875,NA,NA,NA,NA
"5077","1978-11-16",189.0167,22.7,31.0667,160.8542,NA,NA,NA,NA
"5078","1978-11-17",165.3333,24.9042,30.325,155.3208,NA,NA,NA,NA
"5079","1978-11-18",139.0542,26.4833,21.0792,170.6208,NA,NA,NA,NA
"5080","1978-11-19",126.7625,20.0792,30.075,129.4167,NA,NA,NA,NA
"5081","1978-11-20",101.0292,21.3208,35.5125,124.3292,NA,NA,NA,NA
"5082","1978-11-21",145.4167,34.7917,31.2042,159.15,NA,NA,NA,NA
"5083","1978-11-22",176.9583,36.6125,38.35,164.7917,NA,NA,NA,NA
"5084","1978-11-23",193.8542,39.175,29.5708,154.0917,NA,NA,NA,NA
"5085","1978-11-24",145.6625,24.3333,33.0375,128,NA,NA,NA,NA
"5086","1978-11-25",106.4667,22.4083,35.4042,149.3958,NA,NA,NA,NA
"5087","1978-11-26",128.5458,42.725,28.5958,133.8792,NA,NA,NA,NA
"5088","1978-11-27",107.1583,27.1333,32.9875,106.8542,NA,NA,NA,NA
"5089","1978-11-28",146.375,34.1417,35.9458,147.5042,NA,NA,NA,NA
"5090","1978-11-29",189.3333,34.8792,36.425,150.825,NA,NA,NA,NA
"5091","1978-11-30",137.7583,38.8208,35.4542,138.1333,NA,NA,NA,NA
"5092","1978-12-01",147.975,39.1792,34.7,148.9708,NA,NA,NA,NA
"5093","1978-12-02",158.2042,37.2167,31.3292,134.9042,NA,NA,NA,NA
"5094","1978-12-03",152.7917,37,42.6833,120.7875,NA,NA,NA,NA
"5095","1978-12-04",136.5708,39.1583,40.2167,129.9292,NA,NA,NA,NA
"5096","1978-12-05",135.4125,38.6125,41.1917,130.9917,NA,NA,NA,NA
"5097","1978-12-06",188.9667,38.5917,35.3542,145.775,NA,NA,NA,NA
"5098","1978-12-07",181.4375,40.0292,41.9875,148.9458,NA,NA,NA,NA
"5099","1978-12-08",193.2833,41.6125,45.6583,175.675,NA,NA,NA,NA
"5100","1978-12-09",184.5792,39.925,36.9708,176.6083,NA,NA,NA,NA
"5101","1978-12-10",127.0292,34.6292,29.0708,118.9417,NA,NA,NA,NA
"5102","1978-12-11",100.6667,29.9708,30.575,114.225,NA,NA,NA,NA
"5103","1978-12-12",126.2125,32.625,42.7542,142.8583,NA,NA,NA,NA
"5104","1978-12-13",166.0042,40.6917,40.625,150.7833,NA,NA,NA,NA
"5105","1978-12-14",178.0958,39.875,36.575,154.8042,NA,NA,NA,NA
"5106","1978-12-15",143.9958,34.9417,40.4333,147.9667,NA,NA,NA,NA
"5107","1978-12-16",155.8833,39.15,39.5833,143.3583,NA,NA,NA,NA
"5108","1978-12-17",163.9417,40.15,33.55,143.3583,NA,NA,NA,NA
"5109","1978-12-18",132.4125,38.2167,41.0167,130.5417,NA,NA,NA,NA
"5110","1978-12-19",147.4917,47.2833,37.0042,149.8125,NA,NA,NA,NA
"5111","1978-12-20",156.0875,35.3417,38.6042,126.8625,NA,NA,NA,NA
"5112","1978-12-21",168.0792,37.9042,35.3167,134.3583,NA,NA,NA,NA
"5113","1978-12-22",154.6833,38.2417,32.8208,129.1792,NA,NA,NA,NA
"5114","1978-12-23",139.0208,29.0208,35.6958,127.05,NA,NA,NA,NA
"5115","1978-12-24",112.9458,32.7667,32.7417,124.6583,NA,NA,NA,NA
"5116","1978-12-25",99.9542,34.0167,29.2083,111.3083,NA,NA,NA,NA
"5117","1978-12-26",103.8083,27.0583,35.7167,104.6167,NA,NA,NA,NA
"5118","1978-12-27",132.125,34.5292,36.8292,124.1583,NA,NA,NA,NA
"5119","1978-12-28",149.2,33.9167,35.0625,145.5167,NA,NA,NA,NA
"5120","1978-12-29",215.875,40.5125,35.1458,163.8958,NA,NA,NA,NA
"5121","1978-12-30",212.6375,42.75,43.7125,187.9708,NA,NA,NA,NA
"5122","1978-12-31",219.175,34.875,33.5708,184.3375,NA,NA,NA,NA
"5123","1979-01-01",163.475,30.4958,37.7,157.3833,NA,NA,NA,NA
"5124","1979-01-02",NA,NA,NA,NA,NA,NA,NA,NA
"5125","1979-01-02",112.3458,31.7583,35.7167,166.2375,NA,NA,NA,NA
"5126","1979-01-03",154.2,37.1625,44.1542,172.575,NA,NA,NA,NA
"5127","1979-01-04",228.7458,37.6917,25.7375,193.2417,NA,NA,NA,NA
"5128","1979-01-05",215.6,40.8667,34.4688,171.1542,NA,NA,NA,NA
"5129","1979-01-06",218.1958,44.1125,35.7292,205.8208,NA,NA,NA,NA
"5130","1979-01-07",176.4625,26.2333,41.7417,153.2917,NA,NA,NA,NA
"5131","1979-01-08",115.3167,34.3917,41.075,142.8125,NA,NA,NA,NA
"5132","1979-01-09",125.6333,48.4042,52.7,179.2958,NA,NA,NA,NA
"5133","1979-01-10",151.1417,39.65,32.2333,170.6,NA,NA,NA,NA
"5134","1979-01-11",185.675,49.5125,37.9875,171.3958,NA,NA,NA,NA
"5135","1979-01-12",169.575,30.1042,24.475,139.5667,NA,NA,NA,NA
"5136","1979-01-13",160.2083,21.0583,29.9042,147.2875,NA,NA,NA,NA
"5137","1979-01-14",158.9083,22.8833,23.9917,127.0708,NA,NA,NA,NA
"5138","1979-01-15",117.4875,11.7208,22.25,134.2083,NA,NA,NA,NA
"5139","1979-01-16",134.7208,25.6417,30.7333,144.7958,NA,NA,NA,NA
"5140","1979-01-17",174.0958,37.1375,37.7167,144.3417,NA,NA,NA,NA
"5141","1979-01-18",152.6875,33.3792,29.7708,156.5625,NA,NA,NA,NA
"5142","1979-01-19",178.4292,35.7,36.95,168.5458,NA,NA,NA,NA
"5143","1979-01-20",173.275,41.8792,38.4125,167.525,NA,NA,NA,NA
"5144","1979-01-21",147.0167,36.7875,35.5458,141.6375,NA,NA,NA,NA
"5145","1979-01-22",133.1292,17.3458,21.3292,124.7375,NA,NA,NA,NA
"5146","1979-01-23",163.8667,35.6917,37.1417,152.1833,NA,NA,NA,NA
"5147","1979-01-24",202.8625,48.3292,31.55,196.1625,NA,NA,NA,NA
"5148","1979-01-25",212.9875,39.7375,35.0667,171.2,NA,NA,NA,NA
"5149","1979-01-26",216.3333,40.0792,36.5083,164.6167,NA,NA,NA,NA
"5150","1979-01-27",182.2792,28.1792,35.5042,187.3792,NA,NA,NA,NA
"5151","1979-01-28",152.55,26.7875,37.4042,138.7625,NA,NA,NA,NA
"5152","1979-01-29",94.8875,24.0958,32.4458,112.6167,NA,NA,NA,NA
"5153","1979-01-30",130.3083,32.0958,40.2042,151.4417,NA,NA,NA,NA
"5154","1979-01-31",206.2208,49.9375,39.3375,194.3417,NA,NA,NA,NA
"5155","1979-02-01",175.4333,43.0583,42.6417,191.9917,NA,NA,NA,NA
"5156","1979-02-02",208.0958,44.4208,39.8458,177.1083,NA,NA,NA,NA
"5157","1979-02-03",224.9375,41.1917,39.1875,177.6708,NA,NA,NA,NA
"5158","1979-02-04",197.8708,34.0042,30.7583,154.0375,NA,NA,NA,NA
"5159","1979-02-05",144.6375,18.1583,20.7083,124.6958,NA,NA,NA,NA
"5160","1979-02-06",121.6,11.6375,20.5083,154.7375,NA,NA,NA,NA
"5161","1979-02-07",159.625,23.5083,29.1125,146.8167,NA,NA,NA,NA
"5162","1979-02-08",188.5917,28.6042,30.0042,160.4083,NA,NA,NA,NA
"5163","1979-02-09",202.375,39.5417,32.175,160.65,NA,NA,NA,NA
"5164","1979-02-10",162.8667,32.5042,27.5375,167.575,NA,NA,NA,NA
"5165","1979-02-11",168.6125,27.1292,29.05,138.4625,NA,NA,NA,NA
"5166","1979-02-12",153.5458,37.25,28.5792,120.3417,NA,NA,NA,NA
"5167","1979-02-13",177.825,49.4708,31.2458,155.3042,NA,NA,NA,NA
"5168","1979-02-14",201.6875,61.0292,48.2875,163.75,NA,NA,NA,NA
"5169","1979-02-15",231.4125,62.3208,50.9583,170.6583,NA,NA,NA,NA
"5170","1979-02-16",211.4083,63.4292,52.4208,153.425,NA,NA,NA,NA
"5171","1979-02-17",200.1542,52.6458,39.25,186.6333,NA,NA,NA,NA
"5172","1979-02-18",186.0875,41.1125,44.2333,137.35,NA,NA,NA,NA
"5173","1979-02-19",123.9542,35.2625,28.3458,128.0833,NA,NA,NA,NA
"5174","1979-02-20",118.6417,30.8708,35.7542,126.9417,NA,NA,NA,NA
"5175","1979-02-21",167.1375,44.4667,31.3375,166.5542,NA,NA,NA,NA
"5176","1979-02-22",188.2417,37.0833,38.9833,162.7833,NA,NA,NA,NA
"5177","1979-02-23",177.4208,45.9417,36.1417,157.1375,NA,NA,NA,NA
"5178","1979-02-24",195.7583,43.5833,40.0583,172.8583,NA,NA,NA,NA
"5179","1979-02-25",168.8042,33.2458,34.3583,145.7,NA,NA,NA,NA
"5180","1979-02-26",140.7583,22.2125,31.225,131.5875,NA,NA,NA,NA
"5181","1979-02-27",156.075,34.6708,38.1292,137.8917,NA,NA,NA,NA
"5182","1979-02-28",184.4083,48.3083,42.1417,165.2583,NA,NA,NA,NA
"5183","1979-03-01",195.7958,56.325,40.1625,168.3,NA,NA,NA,NA
"5184","1979-03-02",204.325,53.9542,38.8708,184.8417,NA,NA,NA,NA
"5185","1979-03-03",218.8458,41.6208,36.9333,144.1833,NA,NA,NA,NA
"5186","1979-03-04",157.0708,31.0458,45.6375,134.4083,NA,NA,NA,NA
"5187","1979-03-05",140.5,21.5125,32.65,134.7083,NA,NA,NA,NA
"5188","1979-03-06",142.825,44.75,34.5542,122.2958,NA,NA,NA,NA
"5189","1979-03-07",143.55,44.375,46.1125,141.85,NA,NA,NA,NA
"5190","1979-03-08",146.8417,62.0917,52.7458,141.6042,NA,NA,NA,NA
"5191","1979-03-09",159.7625,63.875,63.6875,164.4458,NA,NA,NA,NA
"5192","1979-03-10",221.0667,63.9292,60.2125,160.0167,NA,NA,NA,NA
"5193","1979-03-11",157.2792,64.3875,55.15,152.1417,NA,NA,NA,NA
